time,cwnd_mss
27.587,21.46
27.587,21.46
27.587,21.46
27.587,21.46
27.588,21.46
27.629,15.02
27.629,16.02
27.629,16.02
27.629,16.02
27.629,16.02
27.668,16.02
27.668,16.02
27.668,16.02
27.668,16.02
27.668,16.02
27.668,16.02
27.668,16.02
27.669,16.02
27.669,16.02
27.669,16.02
27.669,16.02
27.669,16.02
27.669,16.02
27.669,16.02
27.669,16.02
27.669,16.02
27.709,17.02
27.709,17.02
27.709,17.02
27.709,17.02
27.709,17.02
27.709,17.02
27.709,17.02
27.710,17.02
27.710,17.02
27.710,17.02
27.710,17.02
27.710,17.02
27.710,17.02
27.710,17.02
27.710,17.02
27.710,17.02
27.710,17.02
27.749,17.02
27.750,17.02
27.750,17.02
27.750,17.02
27.750,17.02
27.750,17.02
27.750,17.02
27.750,17.02
27.750,17.02
27.750,17.02
27.750,17.02
27.750,17.02
27.750,17.02
27.750,18.02
27.751,18.02
27.751,18.02
27.751,18.02
27.751,18.02
27.790,18.02
27.790,18.02
27.790,18.02
27.790,18.02
27.791,18.02
27.791,18.02
27.791,18.02
27.791,18.02
27.791,18.02
27.791,18.02
27.791,18.02
27.791,18.02
27.791,18.02
27.791,18.02
27.791,19.02
27.791,19.02
27.791,19.02
27.792,19.02
27.792,19.02
27.831,19.02
27.831,19.02
27.831,19.02
27.831,19.02
27.831,19.02
27.831,19.02
27.831,19.02
27.831,19.02
27.832,19.02
27.832,19.02
27.832,19.02
27.832,19.02
27.832,19.02
27.832,19.02
27.832,19.02
27.832,20.02
27.832,20.02
27.832,20.02
27.832,20.02
27.832,20.02
27.872,20.02
27.872,20.02
27.872,20.02
27.872,20.02
27.872,20.02
27.872,20.02
27.872,20.02
27.872,20.02
27.872,20.02
27.872,20.02
27.872,20.02
27.873,20.02
27.873,20.02
28.196,2.00
28.254,2.00
28.295,2.00
28.338,2.00
28.379,5.00
28.379,3.00
28.418,4.00
28.419,5.00
28.419,6.00
28.419,6.00
28.459,6.00
28.459,7.00
28.459,7.00
28.459,7.00
28.459,7.00
28.459,7.00
28.500,7.00
28.500,7.00
28.500,8.00
28.500,8.00
28.500,8.00
28.500,8.00
28.500,8.00
28.541,8.00
28.541,8.00
28.541,8.00
28.541,9.00
28.541,9.00
28.541,9.00
28.541,9.00
28.581,9.00
28.582,9.00
28.582,9.00
28.582,9.00
28.582,9.00
28.582,10.00
28.582,10.00
28.582,10.00
28.582,10.00
28.622,10.00
28.622,10.00
28.622,10.00
28.622,10.00
28.622,10.00
28.622,10.00
28.622,11.00
28.622,11.00
28.622,11.00
28.623,11.00
28.662,11.00
28.662,11.00
28.662,11.00
28.662,11.00
28.663,11.00
28.663,11.00
28.663,11.00
28.663,12.00
28.744,18.40
28.784,12.88
28.785,13.88
28.825,13.88
28.825,13.88
28.825,13.88
28.825,13.88
28.825,13.88
28.825,13.88
28.825,13.88
28.825,13.88
28.826,13.88
28.826,13.88
28.826,13.88
28.826,13.88
28.826,13.88
28.826,13.88
28.865,13.88
28.865,13.88
28.865,13.88
28.866,13.88
28.866,13.88
28.866,13.88
28.866,13.88
28.866,13.88
28.866,13.88
28.866,13.88
28.866,14.88
28.866,14.88
28.866,14.88
28.866,14.88
28.906,14.88
28.906,14.88
28.906,14.88
28.906,14.88
28.906,14.88
28.906,14.88
28.907,14.88
28.907,14.88
28.907,14.88
28.907,14.88
28.907,14.88
28.907,15.88
28.907,15.88
28.907,15.88
28.947,15.88
28.947,15.88
28.947,15.88
28.947,15.88
28.947,15.88
28.947,15.88
28.947,15.88
28.947,15.88
28.947,15.88
28.947,15.88
28.947,15.88
28.947,15.88
28.948,15.88
29.028,25.12
29.070,17.58
29.070,18.58
29.070,18.58
29.109,18.58
29.109,18.58
29.109,18.58
29.109,18.58
29.109,18.58
29.110,18.58
29.110,18.58
29.110,18.58
29.110,18.58
29.110,18.58
29.110,18.58
29.110,18.58
29.110,18.58
29.110,18.58
29.110,18.58
29.110,18.58
29.110,18.58
29.110,18.58
29.111,18.58
29.150,18.58
29.150,18.58
29.150,18.58
29.150,18.58
29.150,18.58
29.150,18.58
29.150,18.58
29.150,18.58
29.150,18.58
29.151,18.58
29.151,18.58
29.151,18.58
29.151,18.58
29.151,18.58
29.151,19.58
29.151,19.58
29.151,19.58
29.151,19.58
29.151,19.58
29.191,19.58
29.191,19.58
29.191,19.58
29.191,19.58
29.191,19.58
29.191,19.58
29.191,19.58
29.191,19.58
29.191,19.58
29.191,19.58
29.191,19.58
29.191,19.58
29.191,19.58
29.192,19.58
29.192,19.58
29.192,20.58
29.192,20.58
29.192,20.58
29.192,20.58
29.192,20.58
29.231,20.58
29.231,20.58
29.232,20.58
29.232,20.58
29.232,20.58
29.232,20.58
29.232,20.58
29.232,20.58
29.232,20.58
29.232,20.58
29.232,20.58
29.232,20.58
29.232,20.58
29.232,20.58
29.232,20.58
29.232,20.58
29.232,21.58
29.233,21.58
29.233,21.58
29.233,21.58
29.233,21.58
29.272,21.58
29.272,21.58
29.272,21.58
29.272,21.58
29.272,21.58
29.272,21.58
29.313,35.11
29.355,24.57
29.394,25.57
29.394,25.57
29.394,25.57
29.394,25.57
29.394,25.57
29.394,25.57
29.394,25.57
29.394,25.57
29.394,25.57
29.394,25.57
29.395,25.57
29.395,25.57
29.395,25.57
29.395,25.57
29.395,25.57
29.395,25.57
29.395,25.57
29.395,25.57
29.395,25.57
29.395,25.57
29.395,25.57
29.396,25.57
29.396,25.57
29.396,25.57
29.396,25.57
29.434,25.57
29.435,25.57
29.435,25.57
29.435,25.57
29.435,25.57
29.435,25.57
29.435,25.57
29.435,25.57
29.435,25.57
29.435,25.57
29.435,25.57
29.435,25.57
29.435,25.57
29.435,25.57
29.436,25.57
29.436,25.57
29.436,25.57
29.436,25.57
29.436,25.57
29.437,25.57
29.437,25.57
29.437,25.57
29.515,17.90
29.516,18.90
29.516,18.90
29.516,18.90
29.516,18.90
29.516,18.90
29.516,18.90
29.516,18.90
29.516,18.90
29.516,18.90
29.517,18.90
29.517,18.90
29.517,18.90
29.517,18.90
29.517,18.90
29.517,18.90
29.597,13.23
29.597,14.23
29.597,14.23
29.597,14.23
29.597,14.23
29.597,14.23
29.597,14.23
29.597,14.23
29.597,14.23
29.597,14.23
29.597,14.23
29.597,14.23
29.598,14.23
29.598,14.23
29.637,14.23
29.637,14.23
29.637,14.23
29.638,14.23
29.638,14.23
29.638,14.23
29.638,14.23
29.638,14.23
29.638,14.23
29.638,14.23
29.638,14.23
29.638,14.23
29.638,14.23
29.638,14.23
29.679,15.23
29.680,15.23
29.680,15.23
29.680,15.23
29.680,15.23
29.680,15.23
29.680,15.23
29.721,10.66
29.721,11.66
29.761,11.66
29.761,11.66
29.761,11.66
29.761,11.66
29.761,11.66
29.761,11.66
29.761,11.66
29.761,11.66
29.761,11.66
29.761,11.66
29.761,11.66
29.801,11.66
29.801,11.66
29.801,11.66
29.802,11.66
29.802,11.66
29.802,11.66
29.802,11.66
29.802,11.66
29.802,11.66
29.802,12.66
29.802,12.66
29.802,12.66
29.842,12.66
29.842,12.66
29.842,12.66
29.842,12.66
29.842,12.66
29.843,12.66
29.843,12.66
29.843,12.66
29.883,8.86
29.923,9.86
29.923,9.86
29.924,9.86
29.924,9.86
29.924,9.86
29.924,9.86
29.924,9.86
29.924,9.86
29.924,9.86
29.964,9.86
29.964,9.86
29.964,9.86
29.964,9.86
29.964,9.86
29.964,9.86
29.964,9.86
29.964,9.86
29.964,10.86
29.965,10.86
30.005,10.86
30.005,10.86
30.005,10.86
30.005,10.86
30.005,10.86
30.005,10.86
30.005,10.86
30.005,10.86
30.005,10.86
30.005,11.86
30.005,11.86
30.045,11.86
30.045,11.86
30.045,11.86
30.045,11.86
30.046,11.86
30.046,11.86
30.046,11.86
30.046,11.86
30.046,11.86
30.046,11.86
30.046,12.86
30.046,12.86
30.086,12.86
30.086,12.86
30.086,12.86
30.086,12.86
30.086,12.86
30.086,12.86
30.086,12.86
30.087,12.86
30.087,12.86
30.087,12.86
30.087,12.86
30.087,13.86
30.087,13.86
30.127,13.86
30.127,13.86
30.127,13.86
30.127,13.86
30.127,13.86
30.127,13.86
30.127,13.86
30.127,13.86
30.127,13.86
30.127,13.86
30.128,13.86
30.128,13.86
30.128,14.86
30.128,14.86
30.167,14.86
30.167,14.86
30.167,14.86
30.168,14.86
30.168,14.86
30.168,14.86
30.168,14.86
30.168,14.86
30.168,14.86
30.168,14.86
30.168,14.86
30.168,14.86
30.168,14.86
30.168,15.86
30.208,15.86
30.208,15.86
30.208,15.86
30.208,15.86
30.208,15.86
30.208,15.86
30.208,15.86
30.208,15.86
30.208,15.86
30.208,15.86
30.209,15.86
30.209,15.86
30.209,15.86
30.209,15.86
30.209,15.86
30.209,16.86
30.249,16.86
30.249,16.86
30.249,16.86
30.249,16.86
30.249,16.86
30.249,16.86
30.249,16.86
30.249,16.86
30.249,16.86
30.249,16.86
30.249,16.86
30.249,16.86
30.249,16.86
30.290,11.80
30.330,12.80
30.330,12.80
30.330,12.80
30.330,12.80
30.330,12.80
30.330,12.80
30.330,12.80
30.330,12.80
30.330,12.80
30.330,12.80
30.331,12.80
30.374,12.80
30.374,12.80
30.374,12.80
30.374,12.80
30.415,18.96
30.496,13.27
30.496,14.27
30.496,14.27
30.496,14.27
30.497,14.27
30.497,14.27
30.497,14.27
30.537,14.27
30.537,14.27
30.537,14.27
30.537,14.27
30.537,14.27
30.537,14.27
30.537,14.27
30.537,14.27
30.537,14.27
30.537,14.27
30.537,14.27
30.578,9.99
30.618,10.99
30.619,10.99
30.619,10.99
30.619,10.99
30.619,10.99
30.619,10.99
30.619,10.99
30.619,10.99
30.619,10.99
30.659,10.99
30.659,10.99
30.659,10.99
30.659,10.99
30.660,10.99
30.660,10.99
30.660,10.99
30.660,10.99
30.660,10.99
30.660,10.99
30.660,11.99
30.700,11.99
30.700,11.99
30.700,11.99
30.700,11.99
30.700,11.99
30.700,11.99
30.700,11.99
30.700,11.99
30.701,11.99
30.701,11.99
30.701,11.99
30.701,12.99
30.741,12.99
30.741,12.99
30.741,12.99
30.741,12.99
30.741,12.99
30.741,12.99
30.741,12.99
30.741,12.99
30.741,12.99
30.741,12.99
30.741,12.99
30.742,12.99
30.742,13.99
30.782,13.99
30.782,13.99
30.782,13.99
30.782,13.99
30.782,13.99
30.782,13.99
30.782,13.99
30.782,13.99
30.782,13.99
30.782,13.99
30.782,13.99
30.782,13.99
30.782,13.99
30.782,14.99
30.822,14.99
30.822,14.99
30.823,14.99
30.823,14.99
30.823,14.99
30.823,14.99
30.823,14.99
30.823,14.99
30.823,14.99
30.823,14.99
30.823,14.99
30.823,14.99
30.823,14.99
30.823,14.99
30.823,15.99
30.863,15.99
30.863,15.99
30.863,15.99
30.864,15.99
30.864,15.99
30.864,15.99
30.864,15.99
30.864,15.99
30.864,15.99
30.864,15.99
30.864,15.99
30.864,15.99
30.864,15.99
30.864,15.99
30.864,15.99
30.904,16.99
30.904,16.99
30.945,11.89
30.945,12.89
30.945,12.89
30.945,12.89
30.945,12.89
30.946,12.89
30.946,12.89
30.985,12.89
30.985,12.89
31.026,9.02
31.026,10.02
31.026,10.02
31.026,10.02
31.026,10.02
31.026,10.02
31.027,10.02
31.066,10.02
31.067,10.02
31.067,10.02
31.067,10.02
31.067,10.02
31.067,10.02
31.067,10.02
31.067,10.02
31.067,10.02
31.067,10.02
31.067,10.02
31.107,10.02
31.107,10.02
31.107,11.02
31.108,11.02
31.108,11.02
31.108,11.02
31.108,11.02
31.108,11.02
31.108,11.02
31.108,11.02
31.108,11.02
31.148,11.02
31.148,11.02
31.148,11.02
31.148,12.02
31.148,12.02
31.148,12.02
31.148,12.02
31.148,12.02
31.148,12.02
31.148,12.02
31.148,12.02
31.149,12.02
31.188,12.02
31.189,12.02
31.189,12.02
31.189,12.02
31.189,13.02
31.189,13.02
31.189,13.02
31.189,13.02
31.189,13.02
31.189,13.02
31.189,13.02
31.189,13.02
31.189,13.02
31.229,13.02
31.229,13.02
31.229,13.02
31.229,13.02
31.229,13.02
31.229,14.02
31.230,14.02
31.230,14.02
31.230,14.02
31.230,14.02
31.230,14.02
31.230,14.02
31.270,14.02
31.270,14.02
31.270,14.02
31.270,14.02
31.270,14.02
31.270,14.02
31.270,14.02
31.270,14.02
31.270,15.02
31.271,15.02
31.271,15.02
31.271,15.02
31.274,15.02
31.274,15.02
31.274,15.02
31.310,15.02
31.311,15.02
31.311,15.02
31.311,15.02
31.311,15.02
31.311,15.02
31.311,15.02
31.311,15.02
31.311,15.02
31.311,16.02
31.311,16.02
31.311,16.02
31.311,16.02
31.314,16.02
31.314,16.02
31.314,16.02
31.351,16.02
31.351,16.02
31.351,16.02
31.351,16.02
31.351,16.02
31.352,16.02
31.352,16.02
31.352,16.02
31.352,16.02
31.352,16.02
31.352,17.02
31.352,17.02
31.352,17.02
31.352,17.02
31.355,17.02
31.355,17.02
31.355,17.02
31.392,17.02
31.392,17.02
31.392,17.02
31.392,17.02
31.392,17.02
31.433,11.92
31.433,12.92
31.433,12.92
31.433,12.92
31.436,12.92
31.436,12.92
31.473,12.92
31.473,12.92
31.473,12.92
31.473,12.92
31.473,12.92
31.473,12.92
31.473,12.92
31.473,12.92
31.474,12.92
31.476,12.92
31.476,12.92
31.514,12.92
31.514,12.92
31.514,12.92
31.514,12.92
31.514,12.92
31.514,12.92
31.514,12.92
31.515,13.92
31.515,13.92
31.515,13.92
31.515,13.92
31.516,13.92
31.595,9.74
31.595,10.74
31.595,10.74
31.595,10.74
31.595,10.74
31.596,10.74
31.596,10.74
31.596,10.74
31.596,10.74
31.597,10.74
31.635,10.74
31.636,10.74
31.636,10.74
31.636,10.74
31.636,10.74
31.636,10.74
31.636,10.74
31.636,10.74
31.717,7.52
31.717,8.52
31.717,8.52
31.717,8.52
31.717,8.52
31.717,8.52
31.717,8.52
31.757,8.52
31.757,8.52
31.758,8.52
31.758,8.52
31.758,8.52
31.758,8.52
31.758,8.52
31.758,8.52
31.758,8.52
31.798,9.52
31.798,9.52
31.798,9.52
31.799,9.52
31.799,9.52
31.799,9.52
31.799,9.52
31.799,9.52
31.799,9.52
31.880,6.66
31.880,7.66
31.880,7.66
31.880,7.66
31.880,7.66
31.880,7.66
31.880,7.66
31.920,7.66
31.920,7.66
31.920,7.66
31.920,7.66
31.920,7.66
31.921,7.66
31.921,7.66
31.921,8.66
31.961,8.66
31.961,8.66
31.961,8.66
31.961,8.66
31.961,8.66
31.961,8.66
31.961,8.66
31.961,8.66
31.961,9.66
32.001,9.66
32.002,9.66
32.002,9.66
32.002,9.66
32.002,9.66
32.002,9.66
32.002,9.66
32.002,9.66
32.002,9.66
32.042,10.66
32.042,10.66
32.083,16.46
32.163,11.52
32.164,12.52
32.164,12.52
32.164,12.52
32.165,12.52
32.165,12.52
32.165,12.52
32.204,12.52
32.204,12.52
32.244,8.77
32.245,9.77
32.286,14.84
32.366,10.38
32.366,11.38
32.409,7.97
32.409,8.97
32.409,8.97
32.410,8.97
32.449,8.97
32.450,8.97
32.450,8.97
32.450,8.97
32.490,6.28
32.571,4.39
32.571,4.39
32.571,5.39
32.571,5.39
32.571,5.39
32.611,5.39
32.611,5.39
32.652,3.78
32.652,3.78
32.692,4.78
32.692,4.78
32.692,4.78
32.692,4.78
32.732,4.78
32.732,5.78
32.732,5.78
32.732,5.78
32.732,5.78
32.813,4.04
32.813,4.04
32.894,5.83
32.975,4.08
32.975,4.08
32.975,4.08
33.015,5.08
33.015,5.08
33.015,5.08
33.015,5.08
33.015,5.08
33.056,5.08
33.056,6.08
33.056,6.08
33.137,8.26
33.218,5.78
33.219,6.78
33.219,6.78
33.219,6.78
33.259,6.78
33.259,6.78
33.260,6.78
33.260,6.78
33.260,6.78
33.260,6.78
33.260,6.78
33.300,6.78
33.300,7.78
33.300,7.78
33.300,7.78
33.300,7.78
33.300,7.78
33.300,7.78
33.341,7.78
33.341,7.78
33.341,8.78
33.341,8.78
33.341,8.78
33.341,8.78
33.341,8.78
33.341,8.78
33.381,8.78
33.381,8.78
33.381,8.78
33.382,9.78
33.382,9.78
33.382,9.78
33.382,9.78
33.382,9.78
33.382,9.78
33.422,9.78
33.422,9.78
33.422,9.78
33.422,9.78
33.422,10.78
33.422,10.78
33.422,10.78
33.423,10.78
33.423,10.78
33.423,10.78
33.462,10.78
33.463,10.78
33.463,10.78
33.463,10.78
33.463,10.78
33.463,11.78
33.463,11.78
33.463,11.78
33.463,11.78
33.463,11.78
33.463,11.78
33.503,11.78
33.503,11.78
33.503,11.78
33.503,11.78
33.503,11.78
33.503,11.78
33.504,12.78
33.504,12.78
33.504,12.78
33.504,12.78
33.504,12.78
33.504,12.78
33.544,12.78
33.544,12.78
33.544,12.78
33.544,12.78
33.544,12.78
33.544,12.78
33.545,12.78
33.545,13.78
33.545,13.78
33.545,13.78
33.545,13.78
33.545,13.78
33.545,13.78
33.584,13.78
33.585,13.78
33.585,13.78
33.585,13.78
33.585,13.78
33.585,13.78
33.585,13.78
33.585,13.78
33.585,14.78
33.585,14.78
33.586,14.78
33.586,14.78
33.586,14.78
33.586,14.78
33.628,14.78
33.628,14.78
33.628,14.78
33.628,14.78
33.628,14.78
33.628,14.78
33.628,14.78
33.628,14.78
33.628,14.78
33.628,15.78
33.628,15.78
33.628,15.78
33.629,15.78
33.629,15.78
33.629,15.78
33.668,15.78
33.669,15.78
33.669,15.78
33.669,15.78
33.669,15.78
33.669,15.78
33.669,15.78
33.669,15.78
33.669,15.78
33.669,15.78
33.669,16.78
33.710,26.74
33.791,18.72
33.791,19.72
33.791,19.72
33.791,19.72
33.791,19.72
33.791,19.72
33.792,19.72
33.792,19.72
33.792,19.72
33.792,19.72
33.792,19.72
33.832,19.72
33.832,19.72
33.832,19.72
33.832,19.72
33.832,19.72
33.832,19.72
33.832,19.72
33.832,19.72
33.832,19.72
33.832,19.72
33.832,19.72
33.833,19.72
33.833,19.72
33.874,30.80
33.954,21.56
33.955,22.56
33.955,22.56
33.955,22.56
33.956,22.56
33.956,22.56
33.956,22.56
33.956,22.56
33.995,22.56
33.996,22.56
33.996,22.56
33.996,22.56
33.996,22.56
33.996,22.56
33.996,22.56
33.996,22.56
33.996,22.56
33.996,22.56
33.997,22.56
33.998,22.56
33.998,22.56
33.998,22.56
33.998,22.56
33.998,22.56
33.998,22.56
33.998,22.56
33.998,22.56
33.998,22.56
33.998,22.56
34.036,22.56
34.036,22.56
34.037,22.56
34.037,22.56
34.037,22.56
34.037,22.56
34.037,22.56
34.037,22.56
34.037,22.56
34.038,22.56
34.038,22.56
34.038,22.56
34.039,22.56
34.039,22.56
34.039,22.56
34.039,23.56
34.039,23.56
34.039,23.56
34.039,23.56
34.039,23.56
34.039,23.56
34.040,23.56
34.077,23.56
34.077,23.56
34.078,23.56
34.078,23.56
34.078,23.56
34.078,23.56
34.078,23.56
34.078,23.56
34.078,23.56
34.078,23.56
34.079,23.56
34.079,23.56
34.079,23.56
34.079,23.56
34.079,23.56
34.079,23.56
34.079,23.56
34.080,24.56
34.080,24.56
34.080,24.56
34.080,24.56
34.080,24.56
34.080,24.56
34.080,24.56
34.118,24.56
34.118,24.56
34.118,24.56
34.118,24.56
34.118,24.56
34.118,24.56
34.118,24.56
34.118,24.56
34.118,24.56
34.118,24.56
34.119,24.56
34.119,24.56
34.120,24.56
34.120,24.56
34.120,24.56
34.120,24.56
34.120,24.56
34.120,24.56
34.120,25.56
34.120,25.56
34.120,25.56
34.120,25.56
34.120,25.56
34.199,17.89
34.200,18.89
34.200,18.89
34.200,18.89
34.200,18.89
34.200,18.89
34.242,13.22
34.242,14.22
34.242,14.22
34.242,14.22
34.242,14.22
34.281,14.22
34.281,14.22
34.281,14.22
34.281,14.22
34.281,14.22
34.281,14.22
34.281,14.22
34.281,14.22
34.281,14.22
34.282,14.22
34.282,14.22
34.282,14.22
34.282,14.22
34.282,14.22
34.283,14.22
34.322,14.22
34.323,14.22
34.323,14.22
34.323,14.22
34.323,14.22
34.323,14.22
34.323,14.22
34.323,14.22
34.323,15.22
34.323,15.22
34.323,15.22
34.323,15.22
34.323,15.22
34.323,15.22
34.323,15.22
34.363,15.22
34.363,15.22
34.363,15.22
34.363,15.22
34.404,10.66
34.404,11.66
34.404,11.66
34.404,11.66
34.404,11.66
34.404,11.66
34.404,11.66
34.447,11.66
34.447,11.66
34.447,11.66
34.447,11.66
34.447,11.66
34.447,11.66
34.447,11.66
34.447,11.66
34.447,11.66
34.447,11.66
34.447,11.66
34.448,11.66
34.487,11.66
34.487,11.66
34.487,11.66
34.487,12.66
34.487,12.66
34.488,12.66
34.488,12.66
34.488,12.66
34.488,12.66
34.488,12.66
34.488,12.66
34.528,12.66
34.528,12.66
34.528,12.66
34.528,12.66
34.528,12.66
34.528,13.66
34.528,13.66
34.528,13.66
34.528,13.66
34.528,13.66
34.528,13.66
34.528,13.66
34.568,13.66
34.568,13.66
34.568,13.66
34.568,13.66
34.568,13.66
34.568,13.66
34.568,13.66
34.569,14.66
34.569,14.66
34.569,14.66
34.610,10.26
34.649,11.26
34.650,11.26
34.650,11.26
34.650,11.26
34.650,11.26
34.650,11.26
34.650,11.26
34.650,11.26
34.650,11.26
34.650,11.26
34.650,11.26
34.690,11.26
34.690,11.26
34.690,11.26
34.690,11.26
34.690,11.26
34.690,11.26
34.690,11.26
34.690,11.26
34.690,11.26
34.690,11.26
34.691,12.26
34.691,12.26
34.732,12.26
34.732,12.26
34.732,12.26
34.732,12.26
34.732,12.26
34.732,12.26
34.732,12.26
34.732,12.26
34.733,12.26
34.733,12.26
34.733,12.26
34.733,13.26
34.733,13.26
34.772,13.26
34.773,13.26
34.773,13.26
34.773,13.26
34.773,13.26
34.773,13.26
34.773,13.26
34.773,13.26
34.773,13.26
34.773,13.26
34.773,13.26
34.773,13.26
34.773,14.26
34.813,14.26
34.813,14.26
34.813,14.26
34.813,14.26
34.813,14.26
34.813,14.26
34.813,14.26
34.813,14.26
34.813,14.26
34.814,14.26
34.814,14.26
34.814,14.26
34.814,14.26
34.814,14.26
34.854,15.26
34.854,15.26
34.854,15.26
34.854,15.26
34.854,15.26
34.854,15.26
34.854,15.26
34.854,15.26
34.854,15.26
34.854,15.26
34.854,15.26
34.854,15.26
34.855,15.26
34.855,15.26
34.894,15.26
34.894,15.26
34.894,16.26
34.894,16.26
34.894,16.26
34.895,16.26
34.895,16.26
34.895,16.26
34.895,16.26
34.895,16.26
34.895,16.26
34.895,16.26
34.895,16.26
34.895,16.26
34.895,16.26
34.935,16.26
34.935,16.26
34.935,16.26
34.935,16.26
34.935,17.26
34.935,17.26
34.935,17.26
34.935,17.26
34.935,17.26
34.935,17.26
34.935,17.26
34.935,17.26
34.936,17.26
34.936,17.26
34.936,17.26
34.936,17.26
34.975,17.26
34.975,17.26
34.975,17.26
34.975,17.26
34.975,17.26
35.016,27.08
35.057,18.96
35.100,19.96
35.100,19.96
35.100,19.96
35.100,19.96
35.100,19.96
35.100,19.96
35.100,19.96
35.100,19.96
35.100,19.96
35.101,19.96
35.101,19.96
35.101,19.96
35.101,19.96
35.101,19.96
35.101,19.96
35.101,19.96
35.181,31.97
35.223,22.38
35.223,23.38
35.223,23.38
35.223,23.38
35.262,23.38
35.262,23.38
35.262,23.38
35.262,23.38
35.262,23.38
35.262,23.38
35.262,23.38
35.262,23.38
35.262,23.38
35.262,23.38
35.262,23.38
35.262,23.38
35.262,23.38
35.263,23.38
35.263,23.38
35.263,23.38
35.263,23.38
35.263,23.38
35.263,23.38
35.263,23.38
35.263,23.38
35.263,23.38
35.264,23.38
35.302,23.38
35.303,23.38
35.303,23.38
35.303,23.38
35.303,23.38
35.303,23.38
35.344,35.36
35.386,24.75
35.425,25.75
35.425,25.75
35.466,18.03
35.466,19.03
35.466,19.03
35.466,19.03
35.466,19.03
35.466,19.03
35.466,19.03
35.467,19.03
35.467,19.03
35.508,30.32
35.588,37.22
35.631,59.06
35.711,68.34
35.753,47.84
35.794,48.84
35.794,48.84
35.794,48.84
35.794,48.84
35.794,48.84
35.835,34.19
35.835,35.19
35.836,35.19
35.836,35.19
35.836,35.19
35.836,35.19
35.836,35.19
35.877,24.63
35.878,25.63
35.878,25.63
35.878,25.63
35.878,25.63
35.878,25.63
35.878,25.63
35.878,25.63
35.878,25.63
35.916,25.63
35.916,25.63
35.916,25.63
35.916,25.63
35.916,25.63
35.916,25.63
35.916,25.63
35.917,25.63
35.917,25.63
35.917,25.63
35.917,25.63
35.917,25.63
35.917,25.63
35.917,25.63
35.917,25.63
35.917,25.63
35.917,25.63
35.918,25.63
35.918,25.63
35.918,25.63
35.918,25.63
35.918,25.63
35.919,25.63
35.919,25.63
35.919,25.63
35.919,25.63
35.957,26.63
35.957,26.63
35.957,26.63
35.957,26.63
35.957,26.63
35.957,26.63
35.957,26.63
35.957,26.63
35.957,26.63
35.957,26.63
35.957,26.63
35.958,26.63
35.958,26.63
35.958,26.63
35.958,26.63
35.958,26.63
35.958,26.63
35.959,26.63
35.959,26.63
35.959,26.63
35.959,26.63
35.959,26.63
35.959,26.63
35.959,26.63
35.959,26.63
35.959,26.63
35.997,27.63
35.997,27.63
35.998,27.63
35.998,27.63
35.998,27.63
35.998,27.63
35.998,27.63
35.998,27.63
35.998,27.63
35.998,27.63
35.998,27.63
35.998,27.63
35.998,27.63
35.998,27.63
35.998,27.63
35.999,27.63
35.999,27.63
35.999,27.63
35.999,27.63
35.999,27.63
35.999,27.63
35.999,27.63
35.999,27.63
36.000,27.63
36.000,27.63
36.000,27.63
36.000,27.63
36.038,27.63
36.038,27.63
36.038,27.63
36.038,27.63
36.038,27.63
36.038,27.63
36.038,27.63
36.038,27.63
36.039,27.63
36.039,27.63
36.039,27.63
36.039,27.63
36.039,27.63
36.039,27.63
36.039,27.63
36.039,27.63
36.039,27.63
36.040,27.63
36.040,27.63
36.040,28.63
36.040,28.63
36.040,28.63
36.040,28.63
36.040,28.63
36.040,28.63
36.120,20.04
36.120,21.04
36.120,21.04
36.120,21.04
36.120,21.04
36.120,21.04
36.121,21.04
36.121,21.04
36.121,21.04
36.121,21.04
36.121,21.04
36.121,21.04
36.121,21.04
36.121,21.04
36.121,21.04
36.121,21.04
36.122,21.04
36.122,21.04
36.122,21.04
36.161,21.04
36.161,21.04
36.161,21.04
36.161,21.04
36.161,21.04
36.161,21.04
36.161,21.04
36.161,21.04
36.161,21.04
36.161,21.04
36.161,21.04
36.162,21.04
36.162,21.04
36.162,21.04
36.162,21.04
36.162,21.04
36.162,21.04
36.162,21.04
36.162,21.04
36.162,21.04
36.162,21.04
36.162,21.04
36.201,22.04
36.242,15.43
36.242,16.43
36.242,16.43
36.243,16.43
36.243,16.43
36.243,16.43
36.243,16.43
36.243,16.43
36.243,16.43
36.243,16.43
36.243,16.43
36.243,16.43
36.283,16.43
36.283,16.43
36.283,16.43
36.283,16.43
36.283,16.43
36.324,11.50
36.324,12.50
36.324,12.50
36.324,12.50
36.325,12.50
36.325,12.50
36.364,12.50
36.364,12.50
36.364,12.50
36.364,12.50
36.365,12.50
36.365,12.50
36.365,12.50
36.365,12.50
36.365,12.50
36.365,12.50
36.365,12.50
36.365,12.50
36.405,12.50
36.405,12.50
36.405,12.50
36.405,12.50
36.405,12.50
36.405,12.50
36.406,13.50
36.406,13.50
36.406,13.50
36.406,13.50
36.406,13.50
36.406,13.50
36.486,9.45
36.487,10.45
36.487,10.45
36.487,10.45
36.487,10.45
36.487,10.45
36.487,10.45
36.492,10.45
36.492,10.45
36.492,10.45
36.528,10.45
36.528,10.45
36.569,7.31
36.569,8.31
36.569,8.31
36.573,8.31
36.573,8.31
36.573,8.31
36.609,8.31
36.609,8.31
